"G","total_n","pattern","n_per_group","avg_group_size","min_group_size","n_reps_used","mean_ssr","sd_ssr","ci_low_ssr","ci_high_ssr","mean_drift","sd_drift","ci_low_drift","ci_high_drift","mean_ctx","sd_ctx","ci_low_ctx","ci_high_ctx","mean_tpg","sd_tpg","ci_low_tpg","ci_high_tpg","mean_css","sd_css","ci_low_css","ci_high_css","objective"
40,3000,"balanced","75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75",75,75,30,1,0,1,1,16.3336928870463,2.46940915302715,15.4500261704555,17.2173596036371,14.4440800268707,2.21344376128371,13.6520093493589,15.2361507043825,0.0202130176999795,0.00253313572429256,0.0193065467227336,0.0211194886772254,0.131079011000271,0.0107685010309342,0.127225552395833,0.134932469604709,16.3336928870463
2,6000,"balanced","3000,3000",3000,3000,30,1,0,1,1,0.774877408694931,0.504652644654077,0.594289779069569,0.955465038320293,0.761040554678973,0.49446660336862,0.584097953114977,0.937983156242969,0.000194829335456019,0.000182603003688209,0.000129485689786374,0.000260172981125663,0.0194434945927622,0.00887731661830555,0.0162667876389474,0.022620201546577,0.774877408694931
3,6000,"balanced","2000,2000,2000",2000,2000,30,1,0,1,1,1.69024884226194,0.589493981170185,1.47930113027499,1.90119655424889,1.64978485349474,0.57491461620453,1.44405430025744,1.85551540673204,0.000483907269646258,0.000326420480985907,0.000367099200676715,0.0006007153386158,0.0247685169492688,0.00747457799670107,0.0220937735645405,0.0274432603339971,1.69024884226194
5,6000,"balanced","1200,1200,1200,1200,1200",1200,1200,30,1,0,1,1,2.90071638789962,0.75595829619852,2.63020018581037,3.17123258998888,2.81170152345057,0.739314609539241,2.5471411881419,3.07626185875924,0.000912134538672436,0.00037374496439689,0.000778391620806397,0.00104587745653848,0.0321288003229374,0.00865409673627982,0.0290319715780398,0.0352256290678351,2.90071638789962
15,6000,"balanced","400,400,400,400,400,400,400,400,400,400,400,400,400,400,400",400,400,30,1,0,1,1,7.43718047804762,1.15291630854363,7.02461467556574,7.84974628052951,7.04773794314186,1.09348842525436,6.65643813557856,7.43903775070517,0.00325411029191825,0.000690002694272469,0.0030071959988619,0.0035010245849746,0.0553372054049488,0.0061080577394279,0.053151465014082,0.0575229457958155,7.43718047804762
40,6000,"balanced","150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150",150,150,30,1,0,1,1,15.1816316470837,1.91659064557249,14.4957884927625,15.8674748014049,13.9014034099313,1.78694160709265,13.2619545681938,14.5408522516687,0.00948970699893357,0.00141824510864072,0.0089821945047253,0.00999721949314184,0.0923907519451786,0.00956506550308462,0.0889679372136766,0.0958135666766805,15.1816316470837
2,30000,"balanced","15000,15000",15000,15000,30,1,0,1,1,0.880094278608888,0.379084048044546,0.7444407941967,1.01574776302108,0.871469855870609,0.375122420242672,0.737234021760618,1.0057056899806,4.98368939348829e-05,3.5220148591888e-05,3.72335256247418e-05,6.2440262245024e-05,0.0102943401134585,0.00471487735674817,0.00860714291980643,0.0119815373071105,0.880094278608888
3,30000,"balanced","10000,10000,10000",10000,10000,30,1,0,1,1,1.65550874036265,0.689709509254109,1.40869936221771,1.90231811850759,1.63997744771166,0.6858686799493,1.39454249268191,1.88541240274142,0.000104880880054045,5.85304668680212e-05,8.39360214774952e-05,0.000125825738630596,0.0104190565107331,0.00400681724706983,0.00898523537325281,0.0118528776482134,1.65550874036265
5,30000,"balanced","6000,6000,6000,6000,6000",6000,6000,30,1,0,1,1,2.74926509821748,0.80695886446358,2.46049857716112,3.03803161927385,2.71155361512316,0.79589761866948,2.42674531003935,2.99636192020698,0.000181203204936674,9.61283505564519e-05,0.000146804116473192,0.000215602293400155,0.0138467262224304,0.00288054944442491,0.0128159348420663,0.0148775176027944,2.74926509821748
15,30000,"balanced","2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000",2000,2000,30,1,0,1,1,7.51856709655732,1.29016187772613,7.05688859789162,7.98024559522301,7.33519017407566,1.25302518270234,6.88680087105276,7.78357947709855,0.000702961877209973,0.000167689492374885,0.000642954963024833,0.000762968791395112,0.0246956924419067,0.0038338563448728,0.0233237645683902,0.0260676203154232,7.51856709655732
